"","MEGYE","OEVK","SZEKHELY","AE","BE","CE","EE","FE","IE","JE","JE_pct","KE","ME","ME_pct","NE","ERVTL_LST","ERV_LST","FIDESZ_egy","JOBBIK_egy","MSZP_egy","DK_egy","LMP_egy","MOMENTUM_egy","EGYUTT_egy","MKKP_egy","FUGGETLEN_egy","MAS_egy","FIDESZ_egy_pct","JOBBIK_egy_pct","MSZP_egy_pct","DK_egy_pct","LMP_egy_pct","MOMENTUM_egy_pct","EGYUTT_egy_pct","MKKP_egy_pct","FUGGETLEN_egy_pct","MAS_egy_pct","FIDESZ_lst","JOBBIK_lst","MSZP_lst","DK_lst","LMP_lst","MOMENTUM_lst","EGYUTT_lst","MKKP_lst","FUGGETLEN_lst","MAS_lst","FIDESZ_lst_pct","JOBBIK_lst_pct","MSZP_lst_pct","DK_lst_pct","LMP_lst_pct","MOMENTUM_lst_pct","EGYUTT_lst_pct","MKKP_lst_pct","FUGGETLEN_lst_pct","MAS_lst_pct","FIDESZ_egy_jlt","JOBBIK_egy_jlt","MSZP_egy_jlt","DK_egy_jlt","LMP_egy_jlt","MOMENTUM_egy_jlt","EGYUTT_egy_jlt","MKKP_egy_jlt","FUGGETLEN_egy_jlt","MAS_egy_jlt","winner","FE_pct","dev_lst_egy"
"11","BORSOD–ABAÚJ–ZEMPLÉN",7,"Mezõkövesd",74741,1961,337,77039,50991,2002,52993,68.79,52972,555,1.05,52417,NA,NA,28718,16389,4390,NA,1771,NA,126,NA,NA,1023,0.547875689184806,0.312665738214701,0.0837514546807333,NA,0.0337867485739359,NA,0.00240380029379781,NA,NA,0.0195165690520251,25981,13022,4713,1722,2132,620,133,509,NA,845,0.522998570767156,0.262133381645429,0.0948728787970288,0.0429172454053184,0.0346639289812187,0.0124806248364434,0.0026772953278177,0.0102461903899189,NA,0.0170098838496689,"Tállai András","Lukács Attila","Kormos Anna",NA,"Ambrus Gyöngyi",NA,"Kiss Tamás",NA,NA,NA,"FIDESZ_egy",0.682235988279525,0.0248771184176506
"12","BUDAPEST",1,"Budapest V. kerület",59605,2225,1701,63531,45091,3623,48714,76.68,48626,716,1.47,47910,NA,NA,20031,3060,0,NA,23345,0,0,1474,NA,0,0.418096430807765,0.0638697557921102,0,NA,0.487267793780004,0,0,0.0307660196201211,NA,0,17986,3864,6538,3054,6237,3438,1060,1433,NA,263,0.409956009390741,0.0880723907642514,0.149021037996034,0.142160326396645,0.069610010712739,0.0783625464408634,0.0241606454995099,0.0326624575479224,NA,0.00599457525129351,"Hollik István","Losonczy Pál","Váradiné Naszályi Márta",NA,"Csárdi Antal","Fekete-Gyõr András","Juhász Péter","Horváth András",NA,NA,"LMP_egy",0.756496938176327,0.00814042141702309
"13","BUDAPEST",2,"Budapest XI. kerület",66173,1740,1422,69335,53047,2959,56006,80.78,55894,388,0.69,55506,NA,NA,23403,3252,NA,22494,3384,1540,0,990,NA,443,0.421630094043887,0.0585882607285699,NA,0.40525348610961,0.0609663820127554,0.0277447483154974,0,0.0178359096313912,NA,0.00798111915828919,21326,4603,8961,4646,6446,3565,685,1361,NA,416,0.410044415389644,0.0885039127843258,0.17229710242458,0.123940087292584,0.0893306927647138,0.0685458286065873,0.013170797361995,0.0261685477513507,NA,0.00799861562421889,"Dr. Simicskó István","Dr. Bardócz-Tódor András",NA,"Gy. Németh Erzsébet","Kreitler-Sas Máté","Bedõ Dávid","Kóber György","Fischer Roland",NA,NA,"FIDESZ_egy",0.80164115273601,0.011585678654243
"14","BUDAPEST",3,"Budapest XII. kerület",63535,1749,1931,67215,51419,3429,54848,81.6,54740,483,0.88,54257,NA,NA,23173,3142,NA,21176,3787,1449,0,1530,NA,0,0.427096964446984,0.0579095784875684,NA,0.390290653740531,0.0697974454909044,0.0267062314540059,0,0.0281991263800063,NA,0,21176,3894,7651,4414,6960,3600,972,1559,NA,264,0.419409784115666,0.077124183006536,0.15153495741731,0.13784907902555,0.0874232521291345,0.071301247771836,0.0192513368983957,0.0308774014656368,NA,0.00522875816993464,"Gulyás Gergely","Gyöngyösi Márton",NA,"Bauer Tamás","Hajdu Mária","Kádár Barnabás Áron","Bényi Hajnal","Kovács Gergely",NA,NA,"FIDESZ_egy",0.809301959549854,0.00768718033131732
"15","BUDAPEST",4,"Budapest II. kerület",68148,1423,1860,71431,55282,3027,58309,81.63,58204,318,0.55,57886,NA,NA,24208,3585,NA,21496,5848,1538,0,1044,NA,167,0.418201292195004,0.06193207338562,NA,0.371350585633832,0.101026154856096,0.0265694641191307,0,0.0180354489859379,NA,0.00288498082437895,21689,4884,8991,5091,7085,3636,925,1419,NA,329,0.401284020055875,0.0903624488889711,0.166349053636515,0.131084756424726,0.0941923069807027,0.0672722899591112,0.0171141001683657,0.0262539547447686,NA,0.00608706914096468,"Varga Mihály","Kovács Tamás",NA,"Niedermüller Péter","Ungár Péter","Benedek Márton","Mihalik Zoltán","Juhász Veronika",NA,NA,"FIDESZ_egy",0.811205024358749,0.0169172721391287
"16","BUDAPEST",5,"Budapest VII. kerület",61501,2297,1499,65297,41923,3476,45399,69.53,45341,416,0.92,44925,NA,NA,16687,3171,NA,20598,3055,0,NA,1414,NA,0,0.371441291040623,0.0705843071786311,NA,0.458497495826377,0.0680022259321091,0,NA,0.0314746800222593,NA,0,15234,4367,6777,3990,5047,2931,768,1667,NA,314,0.370702031877357,0.106265969095997,0.164910573062416,0.122812994281543,0.097092103662246,0.0713225453218153,0.0186884049154398,0.0405645455651539,NA,0.00764083221803139,"Dr. Bajkai István","Stummer János",NA,"Dr. Oláh Lajos","Moldován László","Soproni Tamás",NA,"Döme Zsuzsanna",NA,NA,"DK_egy",0.681663712785158,0.000739259163265893
"17","BUDAPEST",6,"Budapest VIII. kerület",68907,2259,1039,72205,43814,3036,46850,64.88,46806,350,0.75,46456,NA,NA,18818,6001,NA,14947,2582,1190,1454,1065,NA,399,0.405071465472705,0.129175994489409,NA,0.321745307387636,0.0555794730497675,0.025615636301016,0.0312984329257792,0.0229249182021698,NA,0.00858877217151714,16868,5724,6598,4060,4368,2672,750,1463,NA,509,0.392169627080815,0.13307914070492,0.153399051427509,0.101553054961406,0.0943922626243839,0.0621221984562448,0.0174369943271645,0.0340137636008556,NA,0.0118339068167023,"Kocsis Máté","Dúró Dóra",NA,"Ara-Kovács Attila","Jakabfy Tamás","Dr. Cseh Katalin","Baranyi Krisztina","Racskó Gábor",NA,NA,"FIDESZ_egy",0.635842512371747,0.0129018383918907
"18","BUDAPEST",7,"Budapest XIII. kerület",77006,2253,1522,80781,56177,3477,59654,73.85,59520,359,0.6,59161,NA,NA,16854,3591,33412,NA,2447,1520,NA,1337,NA,0,0.284883622656818,0.0606987711499129,0.564763949223306,NA,0.0413617078818816,0.0256926015449367,NA,0.022599347543145,NA,0,17115,5984,13360,5294,6468,3801,1056,1664,NA,487,0.309891542486737,0.108348874685401,0.241901899364464,0.117112386608485,0.0958554382661283,0.0688225388835575,0.0191203896503648,0.0301290988429991,NA,0.00881783121186333,"Harrach Tamás","Magvasi Adrián","Hiszékeny Dezsõ",NA,"Kerékgyártó István","Hajnal Miklós",NA,"Sebõ Ferenc",NA,NA,"MSZP_egy",0.729514583279225,-0.0250079198299192
"19","BUDAPEST",8,"Budapest XIV. kerület",74468,1836,1250,77554,56398,2858,59256,76.41,59176,452,0.76,58724,NA,NA,20588,4492,27736,NA,2410,1771,NA,1518,NA,209,0.350589196921191,0.0764934268782781,0.472311150466589,NA,0.0410394387303317,0.0301580273823309,NA,0.0258497377562836,NA,0.00355902186499557,19723,5921,13736,4121,5574,3257,722,1687,NA,530,0.356841743409745,0.107126702972626,0.248520924173617,0.100848546253913,0.074559895786217,0.0589278283367408,0.0130629082158817,0.0305223354019287,NA,0.00958911544933148,"Dr. Jelen Tamás","Szávay István","Tóth Csaba",NA,"Barta János","Szücs Attila",NA,"Victora Zsolt",NA,NA,"MSZP_egy",0.757345436966214,-0.00625254648855406
"20","BUDAPEST",9,"Budapest X. kerület",74430,1588,728,76746,52278,2120,54398,70.88,54330,354,0.65,53976,NA,NA,21222,5437,22010,NA,3522,1139,NA,NA,NA,646,0.393174744330814,0.100729954053653,0.407773825403883,NA,0.0652512227656736,0.0211019712464799,NA,NA,NA,0.0119682821994961,19644,7724,9921,4495,4954,2150,510,1242,NA,605,0.383334959508245,0.150726900185384,0.193599375548834,0.0966728461313299,0.0877158747194848,0.0419553127134355,0.00995219045760562,0.0242365108791102,NA,0.0118060298565714,"Dr. György István","Tubák István","Burány Sándor",NA,"Demeter Márta","Tölcsér Borbála",NA,NA,NA,NA,"MSZP_egy",0.702378073357517,0.00983978482256898
